#{"t_start": 1789349340.642776, "env_id": "Walker2d-v5"}
r,l,t,task_return
141.153458,159,103.27325,39.30868557901438
133.901474,149,103.784471,259.9643006342115
140.477936,301,105.314176,141.44384056564851
139.140991,206,106.09892,74.2810089024461
135.611893,136,106.614149,17.06989471655255
142.906296,168,107.232211,263.4002337418443
138.657318,176,107.851792,28.250022511132713
141.750626,155,108.408798,257.3096871700599
143.281876,171,109.413797,293.44364477341145
139.25116,265,110.335513,123.84322423233945
141.018921,222,111.097394,67.90444642980319
142.718414,245,111.923083,401.02322545077124
144.613586,193,112.574549,289.5804177790597
146.192841,262,113.84875,398.908686011513
145.546814,381,115.141,523.7962785791791
143.04834,185,115.752156,83.22945243636197
137.068207,186,116.380817,317.9315315323255
143.323975,205,117.681233,53.929598466136866
141.732941,311,119.027928,194.73092633752847
138.709,172,119.674935,299.27195905793064
141.549881,171,120.425789,285.6514688247361
134.440643,164,121.132984,276.5476976597137
143.784622,319,122.972961,189.11972458952462
143.776947,215,123.851947,81.46780540671743
145.068146,431,125.523796,513.4415518776082
145.582886,239,126.915981,359.5402277052691
140.735626,131,127.413302,217.28484287255287
140.054855,218,128.242279,89.05958027795606
141.913803,211,129.039223,349.59538796833255
141.828094,389,130.456391,240.3051923468085
141.442322,251,131.023538,95.7876769425009
142.663254,141,131.344047,32.826743686479226
139.048996,234,131.851255,84.02911686979856
139.7659,161,132.204479,20.691099831615652
143.340073,237,133.012095,77.39067127015572
138.710785,129,133.280576,229.42749557583346
148.434097,507,134.394929,597.6661187305962
140.914642,174,134.784784,273.49000425502646
148.306473,336,135.798685,200.00218114516463
142.784851,359,136.556251,441.8371178028744
144.512817,367,137.357146,448.250222969898
145.40062,287,138.255913,451.8911542821317
140.313797,227,138.732128,96.95900290305457
145.256927,285,139.354913,418.02088192036206
140.655167,145,139.650974,242.22683407038824
145.972183,503,140.960242,621.7784480493374
141.381332,257,141.492778,102.72691508501795
142.183868,223,141.954692,334.32359195067124
145.644089,550,143.375069,669.0645169720925
134.278061,141,143.666349,248.50426182570072
141.781754,267,144.21603,107.18153212936139
142.312134,463,145.50023,290.1036935953931
133.004395,196,145.908598,80.85007566786463
144.521942,276,146.485566,388.606243887376
139.705017,195,146.885045,53.38530455381518
135.043335,195,147.559191,77.59976529397814
135.609283,167,147.928712,297.8181797724982
144.385315,253,148.466856,360.60723010698456
137.488525,158,148.801736,38.680770490690435
146.156021,533,150.202733,645.1444890469277
136.339478,148,150.510233,269.16195712945307
142.826324,225,150.979457,346.19774332867377
143.891083,217,151.474218,322.4239484312873
142.34108,286,152.116882,171.18243023410568
140.292801,236,152.866851,107.9117235610727
140.931,249,153.421972,113.0245837336725
145.265533,183,153.842349,283.6459099887266
145.464371,309,154.539201,178.19397151221682
132.421005,169,155.213727,34.78570563857534
140.71376,170,155.573385,256.9270371175958
144.343201,447,156.548261,589.0193783478794
145.74234,251,157.117152,375.4153483350716
134.041077,123,157.668197,235.98503465574936
137.97113,136,157.952654,257.9383130552967
147.076233,282,158.534023,424.54129286717125
130.259445,125,158.804391,-2.8366461494399524
143.405258,270,159.411361,164.78862554758356
146.541367,234,160.167541,361.168581550463
142.834702,234,160.649118,344.34488244778106
144.331238,206,161.076757,84.37339648620946
139.729538,289,161.687191,133.48497954567688
144.46492,234,162.454449,91.00510159058513
142.449417,253,163.021046,105.98235018020777
144.614105,404,163.878695,193.35035358647784
140.737198,240,164.396084,99.09576591464963
138.677643,154,165.005416,240.84980772037272
136.322754,108,165.23244,-26.59753967171203
135.102615,148,165.558849,24.28349374510262
142.489578,208,166.021022,321.15267395345677
145.783249,222,166.504927,326.41059739088723
144.917542,173,166.885545,293.5633230129169
144.21759,224,167.625174,49.33768397645703
141.949829,137,167.921062,250.26292956634504
141.644638,141,168.213296,243.90847565475957
140.173859,231,168.703092,101.66258745589893
141.543228,169,169.08414,289.03206361843354
143.761383,236,169.748537,78.0357125898388
146.572739,210,170.907119,304.80703510642286
141.968597,144,171.352989,13.789438339707285
144.499756,216,171.983989,336.25568100276934
143.328857,130,172.340283,220.79681140879373
144.229065,224,172.95256,74.77469559831624
141.725662,326,174.067188,148.92039917014478
148.141113,185,174.487879,288.654204047844
142.367828,174,174.89711,296.6079255041373
146.957535,241,175.474805,366.698605553586
143.07045,445,176.944217,241.89888646754997
143.002548,234,177.557907,44.895867029577126
147.714249,226,178.177938,363.28067401722103
142.664368,358,179.474997,235.15735685270405
143.809357,179,179.985059,320.98409754648503
143.609634,269,180.862563,398.35794117580946
141.571274,242,181.616987,108.33938030100055
144.180649,191,182.206322,313.1533635929102
137.110046,174,183.126738,42.068842292551
143.749741,206,183.805115,321.37711704207044
139.716873,159,184.373962,33.85852446002571
140.90033,212,185.030352,33.53385122931412
143.327469,940,187.420291,1027.96881305776
140.395966,614,189.050715,526.1215942865545
147.139984,308,189.693986,421.0750975436733
146.370087,264,190.265283,364.7157611832267
131.391205,130,190.546872,31.235967069335594
143.006729,913,192.746741,1014.9805512278258
138.259048,187,193.139318,74.99992680626717
139.239227,162,193.759086,268.87738225435373
146.474426,341,194.478301,447.65139930072087
143.162491,349,195.228809,182.1443752203971
144.975311,423,196.425889,491.86042111962576
142.971252,235,196.928554,375.0125055730665
143.63475,265,197.498933,141.23841560591785
138.851562,217,197.958504,94.18156939165482
140.475845,215,198.678144,81.79596783083714
138.77182,360,199.452989,428.33189252554445
141.653778,582,200.69228,404.42463468257984
141.264267,268,201.535304,131.75790181970353
144.9608,457,202.485655,549.4429093213199
145.607605,499,203.846796,628.0875984342371
135.848602,164,204.190287,303.0009216150292
143.57753,359,204.950949,155.43378670191848
138.284271,161,205.290165,20.401696421000317
130.779343,157,205.64563,66.28366602602394
133.827957,151,206.247176,30.49130682533706
146.031357,167,206.604802,261.9749495090593
140.305374,248,207.143692,364.1675987012773
140.585037,225,207.644048,338.8151271153488
138.991013,207,208.084265,317.03989632967085
140.434204,392,209.224017,231.1837790460171
139.583313,488,210.280068,362.9171098033462
137.936539,159,210.611526,31.765627728591035
142.621796,434,211.796724,544.0611266504135
143.794174,191,212.225656,297.736465366688
137.561813,162,212.576128,272.4473602152242
144.442627,970,214.922064,1122.2575973020698
137.166962,253,215.454536,105.81618837646084
142.632294,458,216.668496,323.2538276613505
137.62944,151,216.991498,256.9497123746501
140.547607,324,217.682262,198.08853898141015
